time1,Diode,time2,PCD3_B,time3,PCD1,time4,PCD2,time5,PCD3,time6,PCD1_B,time7,PCD2_B,,,,,,
-3.90E-06,0.012,-3.90E-06,-0.00239992,-7.50E-07,-0.00639992,-7.50E-07,-0.00159992,-7.50E-07,0.0136001,-7.50E-07,-1.42E-07,-7.50E-07,0.0119999,0.003520004,,,,,
-3.90E-06,0.004,-3.90E-06,0.00160008,-7.50E-07,0.00400008,-7.50E-07,-0.00719992,-7.50E-07,0.0104001,-7.50E-07,0.0139999,-7.50E-07,0.0259999,0.009440012,,,,,
-3.90E-06,0.008,-3.90E-06,-0.00639992,-7.50E-07,0.00560008,-7.50E-07,-0.0103999,-7.50E-07,0.0152001,-7.50E-07,0.00199986,-7.50E-07,0.00799986,0.00408,,,,,
-3.90E-06,0.008,-3.90E-06,-0.00479992,-7.49E-07,0.00240008,-7.49E-07,-0.00719992,-7.49E-07,0.0144001,-7.49E-07,0.0159999,-7.49E-07,0.0139999,0.007920012,,,,,
-3.90E-06,0.008,-3.90E-06,-0.00239992,-7.49E-07,-0.000799922,-7.49E-07,-0.00719992,-7.49E-07,0.0144001,-7.49E-07,0.00999986,-7.49E-07,0.0239999,0.008080004,,,,,
-3.90E-06,0.004,-3.90E-06,-0.00159992,-7.48E-07,0.000800078,-7.48E-07,-0.00559992,-7.48E-07,0.00400008,-7.48E-07,0.0159999,-7.48E-07,0.0179999,0.006640008,,,,,
-3.90E-06,0.016,-3.90E-06,-0.00719992,-7.48E-07,0.00400008,-7.48E-07,-0.00639992,-7.48E-07,0.00960008,-7.48E-07,-1.42E-07,-7.48E-07,0.00799986,0.003039992,,,,,
-3.90E-06,0.004,-3.90E-06,0.00480008,-7.48E-07,0.00240008,-7.48E-07,-0.00319992,-7.48E-07,0.0152001,-7.48E-07,0.00799986,-7.48E-07,0.0199999,0.008480004,,,,,
-3.90E-06,-0.004,-3.90E-06,0.00400008,-7.47E-07,0.00400008,-7.47E-07,-0.00159992,-7.47E-07,0.00960008,-7.47E-07,0.0119999,-7.47E-07,0.0159999,0.008000008,,,,,
-3.89E-06,-0.004,-3.89E-06,0.00480008,-7.47E-07,0.00240008,-7.47E-07,-0.00559992,-7.47E-07,0.0120001,-7.47E-07,0.0139999,-7.47E-07,0.00799986,0.006160004,,,,,
-3.89E-06,0,-3.89E-06,-0.00239992,-7.46E-07,-0.000799922,-7.46E-07,-0.00639992,-7.46E-07,0.00640008,-7.46E-07,0.00399986,-7.46E-07,0.0159999,0.00384,,,,,
-3.89E-06,0,-3.89E-06,-0.00159992,-7.46E-07,0.00640008,-7.46E-07,-0.00719992,-7.46E-07,0.00880008,-7.46E-07,0.00599986,-7.46E-07,0.0179999,0.0064,,,,,
-3.89E-06,0,-3.89E-06,0.00160008,-7.46E-07,0.00320008,-7.46E-07,0.000800078,-7.46E-07,0.0128001,-7.46E-07,-0.00200014,-7.46E-07,0.0119999,0.005360004,,,,,
-3.89E-06,0.004,-3.89E-06,-0.00159992,-7.45E-07,-0.00239992,-7.45E-07,0.00240008,-7.45E-07,0.00800008,-7.45E-07,0.0179999,-7.45E-07,0.0139999,0.008000008,,,,,
-3.89E-06,-0.008,-3.89E-06,-0.00159992,-7.45E-07,0.00160008,-7.45E-07,-0.00479992,-7.45E-07,0.00960008,-7.45E-07,0.00999986,-7.45E-07,0.0139999,0.00608,,,,,
-3.89E-06,-0.008,-3.89E-06,-0.00159992,-7.44E-07,0.00160008,-7.44E-07,-0.000799922,-7.44E-07,0.00880008,-7.44E-07,0.00799986,-7.44E-07,0.0199999,0.00752,,,,,
-3.89E-06,0.008,-3.89E-06,-0.00239992,-7.44E-07,-0.00479992,-7.44E-07,-0.0111999,-7.44E-07,0.00960008,-7.44E-07,0.0239999,-7.44E-07,0.0279999,0.009120012,,,,,
-3.89E-06,0.008,-3.89E-06,-0.00559992,-7.44E-07,-0.00239992,-7.44E-07,-0.000799922,-7.44E-07,0.0136001,-7.44E-07,0.0119999,-7.44E-07,0.00599986,0.005680004,,,,,
-3.89E-06,-0.012,-3.89E-06,-0.00319992,-7.43E-07,0.00400008,-7.43E-07,0.00240008,-7.43E-07,0.00560008,-7.43E-07,0.00399986,-7.43E-07,0.0199999,0.0072,,,,,
-3.89E-06,0.008,-3.89E-06,7.80E-08,-7.43E-07,0.00240008,-7.43E-07,-0.000799922,-7.43E-07,0.0184001,-7.43E-07,0.00399986,-7.43E-07,0.0199999,0.008800004,,,,,
-3.89E-06,0,-3.89E-06,-0.000799922,-7.42E-07,0.00240008,-7.42E-07,7.80E-08,-7.42E-07,0.00320008,-7.42E-07,0.00999986,-7.42E-07,0.0159999,0.00632,,,,,
-3.89E-06,0.004,-3.89E-06,-0.00319992,-7.42E-07,0.00560008,-7.42E-07,-0.00159992,-7.42E-07,0.00800008,-7.42E-07,0.0179999,-7.42E-07,0.0159999,0.009200008,,,,,
-3.88E-06,0,-3.88E-06,-0.000799922,-7.42E-07,0.00240008,-7.42E-07,0.00240008,-7.42E-07,0.00960008,-7.42E-07,0.00999986,-7.42E-07,0.0119999,0.00728,,,,,
-3.88E-06,0.012,-3.88E-06,0.00400008,-7.41E-07,-0.00159992,-7.41E-07,-0.00239992,-7.41E-07,0.00480008,-7.41E-07,0.00199986,-7.41E-07,0.0179999,0.00416,,,,,
-3.88E-06,0.024,-3.88E-06,-0.00479992,-7.41E-07,0.00480008,-7.41E-07,-0.00159992,-7.41E-07,0.0152001,-7.41E-07,0.0119999,-7.41E-07,0.00999986,0.008080004,,,,,
-3.88E-06,0,-3.88E-06,0.00320008,-7.40E-07,-0.00319992,-7.40E-07,-0.00399992,-7.40E-07,0.0128001,-7.40E-07,0.0159999,-7.40E-07,0.00599986,0.005520004,,,,,
-3.88E-06,0.012,-3.88E-06,0.00400008,-7.40E-07,0.000800078,-7.40E-07,-0.00159992,-7.40E-07,0.00880008,-7.40E-07,0.0139999,-7.40E-07,0.00399986,0.0052,,,,,
-3.88E-06,-0.012,-3.88E-06,-0.00559992,-7.40E-07,0.00560008,-7.40E-07,-0.00399992,-7.40E-07,0.0168001,-7.40E-07,0.00799986,-7.40E-07,0.0139999,0.008080004,,,,,
-3.88E-06,0.012,-3.88E-06,-0.00479992,-7.39E-07,-0.000799922,-7.39E-07,-0.00799992,-7.39E-07,0.00560008,-7.39E-07,0.00399986,-7.39E-07,0.00999986,0.002159992,,,,,
-3.88E-06,0.004,-3.88E-06,0.00720008,-7.39E-07,-0.00479992,-7.39E-07,-0.00159992,-7.39E-07,0.0152001,-7.39E-07,0.00599986,-7.39E-07,0.0139999,0.005760004,,,,,
-3.88E-06,0.004,-3.88E-06,-0.000799922,-7.38E-07,0.00160008,-7.38E-07,-0.00719992,-7.38E-07,0.0176001,-7.38E-07,0.0159999,-7.38E-07,0.0119999,0.008000012,,,,,
-3.88E-06,0.008,-3.88E-06,-0.00399992,-7.38E-07,0.00400008,-7.38E-07,-0.00319992,-7.38E-07,0.00800008,-7.38E-07,0.00599986,-7.38E-07,0.0139999,0.00576,,,,,
-3.88E-06,0.008,-3.88E-06,0.00240008,-7.38E-07,-0.00159992,-7.38E-07,-0.00959992,-7.38E-07,0.00960008,-7.38E-07,-1.42E-07,-7.38E-07,0.0219999,0.00408,,,,,
-3.88E-06,0.004,-3.88E-06,0.000800078,-7.37E-07,0.00240008,-7.37E-07,-0.00479992,-7.37E-07,0.00720008,-7.37E-07,0.00599986,-7.37E-07,0.0119999,0.00456,,,,,
-3.87E-06,-0.004,-3.87E-06,0.000800078,-7.37E-07,-0.00159992,-7.37E-07,0.00240008,-7.37E-07,0.00640008,-7.37E-07,0.00399986,-7.37E-07,0.00199986,0.002639992,,,,,
-3.87E-06,0.008,-3.87E-06,-0.00239992,-7.36E-07,0.000800078,-7.36E-07,-0.00479992,-7.36E-07,0.00720008,-7.36E-07,0.00799986,-7.36E-07,0.0139999,0.00504,,,,,
-3.87E-06,0,-3.87E-06,0.000800078,-7.36E-07,0.00480008,-7.36E-07,7.80E-08,-7.36E-07,0.0136001,-7.36E-07,0.00599986,-7.36E-07,0.0159999,0.008080004,,,,,
-3.87E-06,0,-3.87E-06,-0.00719992,-7.36E-07,-0.0111999,-7.36E-07,-0.00639992,-7.36E-07,0.0112001,-7.36E-07,0.00599986,-7.36E-07,0.0139999,0.002720008,,,,,
-3.87E-06,0,-3.87E-06,-0.00159992,-7.35E-07,0.00880008,-7.35E-07,-0.00399992,-7.35E-07,0.00800008,-7.35E-07,0.00599986,-7.35E-07,0.0159999,0.00696,,,,,
-3.87E-06,0.008,-3.87E-06,-0.00479992,-7.35E-07,-0.00639992,-7.35E-07,-0.00399992,-7.35E-07,0.0128001,-7.35E-07,0.00799986,-7.35E-07,0.0119999,0.004480004,,,,,
-3.87E-06,0.008,-3.87E-06,0.0104001,-7.34E-07,0.00400008,-7.34E-07,-0.00559992,-7.34E-07,0.0112001,-7.34E-07,0.00199986,-7.34E-07,0.0159999,0.005520004,,,,,
-3.87E-06,0.02,-3.87E-06,-0.00159992,-7.34E-07,-0.000799922,-7.34E-07,-0.00399992,-7.34E-07,0.0112001,-7.34E-07,0.0139999,-7.34E-07,0.0139999,0.006880012,,,,,
-3.87E-06,0.004,-3.87E-06,-0.00799992,-7.34E-07,-0.00639992,-7.34E-07,-0.00559992,-7.34E-07,0.0128001,-7.34E-07,0.00399986,-7.34E-07,0.0159999,0.004160004,,,,,
-3.87E-06,0.008,-3.87E-06,-0.00399992,-7.33E-07,-0.00239992,-7.33E-07,-0.00239992,-7.33E-07,0.00720008,-7.33E-07,0.00199986,-7.33E-07,0.0179999,0.00448,,,,,
-3.87E-06,-0.012,-3.87E-06,0.00640008,-7.33E-07,-0.00799992,-7.33E-07,-0.00959992,-7.33E-07,0.00240008,-7.33E-07,0.00599986,-7.33E-07,0.0199999,0.00216,,,,,
-3.87E-06,-0.008,-3.87E-06,0.00320008,-7.32E-07,0.00240008,-7.32E-07,-0.0103999,-7.32E-07,0.00640008,-7.32E-07,0.0239999,-7.32E-07,0.00999986,0.006480004,,,,,
-3.87E-06,0,-3.87E-06,0.00320008,-7.32E-07,0.00160008,-7.32E-07,-0.00319992,-7.32E-07,0.00400008,-7.32E-07,0.00999986,-7.32E-07,0.0179999,0.00608,,,,,
-3.86E-06,0.012,-3.86E-06,-0.00159992,-7.32E-07,-0.00239992,-7.32E-07,-0.00319992,-7.32E-07,0.00960008,-7.32E-07,0.0159999,-7.32E-07,0.0259999,0.009200008,,,,,
-3.86E-06,0.016,-3.86E-06,0.000800078,-7.31E-07,0.00560008,-7.31E-07,-0.00159992,-7.31E-07,0.0104001,-7.31E-07,0.00999986,-7.31E-07,0.0159999,0.008080004,,,,,
-3.86E-06,-0.004,-3.86E-06,0.00160008,-7.31E-07,0.00320008,-7.31E-07,-0.00399992,-7.31E-07,0.0168001,-7.31E-07,0.0179999,-7.31E-07,0.00199986,0.007200004,,,,,
-3.86E-06,0,-3.86E-06,-0.00239992,-7.30E-07,0.000800078,-7.30E-07,-0.0119999,-7.30E-07,0.0144001,-7.30E-07,0.0179999,-7.30E-07,0.00799986,0.005840008,,,,,
-3.86E-06,0.004,-3.86E-06,0.00160008,-7.30E-07,-0.000799922,-7.30E-07,-0.000799922,-7.30E-07,0.0112001,-7.30E-07,0.00399986,-7.30E-07,0.0219999,0.007120003,,,,,
-3.86E-06,-0.004,-3.86E-06,0.00320008,-7.30E-07,0.00320008,-7.30E-07,-0.00879992,-7.30E-07,0.0144001,-7.30E-07,0.0159999,-7.30E-07,0.0119999,0.007360012,,,,,
-3.86E-06,0.016,-3.86E-06,0.00240008,-7.29E-07,-0.00479992,-7.29E-07,-0.00159992,-7.29E-07,0.00880008,-7.29E-07,0.0179999,-7.29E-07,0.0199999,0.008080008,,,,,
-3.86E-06,-0.008,-3.86E-06,0.00160008,-7.29E-07,-0.00639992,-7.29E-07,-0.00479992,-7.29E-07,0.00800008,-7.29E-07,0.00999986,-7.29E-07,0.00599986,0.002559992,,,,,
-3.86E-06,0.004,-3.86E-06,0.00320008,-7.28E-07,-0.00639992,-7.28E-07,-0.0119999,-7.28E-07,0.0144001,-7.28E-07,0.0159999,-7.28E-07,0.0239999,0.007200016,,,,,
-3.86E-06,0.008,-3.86E-06,7.80E-08,-7.28E-07,-0.00479992,-7.28E-07,-0.00639992,-7.28E-07,0.00560008,-7.28E-07,0.00799986,-7.28E-07,0.0259999,0.00568,,,,,
-3.86E-06,0.008,-3.86E-06,-0.000799922,-7.28E-07,-0.00399992,-7.28E-07,-0.00159992,-7.28E-07,0.00880008,-7.28E-07,0.0139999,-7.28E-07,0.0219999,0.007840008,,,,,
-3.86E-06,0.004,-3.86E-06,-0.00399992,-7.27E-07,-0.00159992,-7.27E-07,-0.00319992,-7.27E-07,0.0136001,-7.27E-07,0.00399986,-7.27E-07,0.0119999,0.004960004,,,,,
-3.85E-06,0.012,-3.85E-06,-0.00239992,-7.27E-07,-0.00239992,-7.27E-07,-0.00479992,-7.27E-07,0.0184001,-7.27E-07,0.00999986,-7.27E-07,0.0179999,0.007840004,,,,,
-3.85E-06,0.012,-3.85E-06,-0.00479992,-7.26E-07,-0.00239992,-7.26E-07,-0.00959992,-7.26E-07,0.0128001,-7.26E-07,-1.42E-07,-7.26E-07,0.0179999,0.003760004,,,,,
-3.85E-06,0.008,-3.85E-06,0.00240008,-7.26E-07,7.80E-08,-7.26E-07,-0.00239992,-7.26E-07,0.0144001,-7.26E-07,0.00799986,-7.26E-07,0.0119999,0.006400004,,,,,
-3.85E-06,0.008,-3.85E-06,-0.000799922,-7.26E-07,-0.000799922,-7.26E-07,-0.0111999,-7.26E-07,0.0128001,-7.26E-07,0.0179999,-7.26E-07,0.00799986,0.005360008,,,,,
-3.85E-06,0.004,-3.85E-06,7.80E-08,-7.25E-07,0.00160008,-7.25E-07,-0.00639992,-7.25E-07,0.0120001,-7.25E-07,0.00399986,-7.25E-07,0.0159999,0.005440004,,,,,
-3.85E-06,0.012,-3.85E-06,-0.00639992,-7.25E-07,-0.00719992,-7.25E-07,-0.00879992,-7.25E-07,0.0120001,-7.25E-07,0.00199986,-7.25E-07,0.0199999,0.003600004,,,,,
-3.85E-06,0.004,-3.85E-06,0.00240008,-7.24E-07,7.80E-08,-7.24E-07,0.00240008,-7.24E-07,0.00640008,-7.24E-07,0.0119999,-7.24E-07,0.00599986,0.00536,,,,,
-3.85E-06,-0.004,-3.85E-06,0.00400008,-7.24E-07,-0.000799922,-7.24E-07,-0.0111999,-7.24E-07,0.00880008,-7.24E-07,0.00599986,-7.24E-07,0.0159999,0.003760004,,,,,
-3.85E-06,0.004,-3.85E-06,0.00160008,-7.24E-07,-0.00479992,-7.24E-07,-0.00479992,-7.24E-07,0.0128001,-7.24E-07,0.00799986,-7.24E-07,0.0219999,0.006640004,,,,,
-3.85E-06,0.004,-3.85E-06,0.000800078,-7.23E-07,-0.00319992,-7.23E-07,-0.00559992,-7.23E-07,0.00880008,-7.23E-07,0.0139999,-7.23E-07,0.0239999,0.007600008,,,,,
-3.85E-06,0,-3.85E-06,0.00480008,-7.23E-07,-0.00399992,-7.23E-07,-0.000799922,-7.23E-07,0.0112001,-7.23E-07,0.00999986,-7.23E-07,0.00599986,0.004479996,,,,,
-3.85E-06,0.004,-3.85E-06,0.000800078,-7.22E-07,0.00320008,-7.22E-07,-0.00559992,-7.22E-07,0.0112001,-7.22E-07,0.0119999,-7.22E-07,-1.42E-07,0.004160004,,,,,
-3.85E-06,0,-3.85E-06,7.80E-08,-7.22E-07,0.000800078,-7.22E-07,-0.0103999,-7.22E-07,0.00720008,-7.22E-07,0.0119999,-7.22E-07,0.00199986,0.002320004,,,,,
-3.84E-06,0.004,-3.84E-06,-0.00159992,-7.22E-07,-0.00159992,-7.22E-07,-0.00959992,-7.22E-07,0.00320008,-7.22E-07,0.0179999,-7.22E-07,0.00799986,0.0036,,,,,
-3.84E-06,0.004,-3.84E-06,0.00160008,-7.21E-07,-0.00719992,-7.21E-07,-0.00639992,-7.21E-07,0.00400008,-7.21E-07,0.0139999,-7.21E-07,0.0179999,0.004480008,,,,,
-3.84E-06,0.004,-3.84E-06,-0.00399992,-7.21E-07,-0.00319992,-7.21E-07,-0.00319992,-7.21E-07,0.00960008,-7.21E-07,0.0179999,-7.21E-07,0.0179999,0.007840008,,,,,
-3.84E-06,0.008,-3.84E-06,-0.000799922,-7.20E-07,-0.00319992,-7.20E-07,-0.00399992,-7.20E-07,0.0160001,-7.20E-07,0.00399986,-7.20E-07,0.0119999,0.004960004,,,,,
-3.84E-06,-0.004,-3.84E-06,-0.00399992,-7.20E-07,-0.00479992,-7.20E-07,-0.00479992,-7.20E-07,0.00640008,-7.20E-07,0.0139999,-7.20E-07,0.0139999,0.004960008,,,,,
-3.84E-06,0.008,-3.84E-06,-0.00399992,-7.20E-07,0.00160008,-7.20E-07,-0.00559992,-7.20E-07,0.00720008,-7.20E-07,0.0159999,-7.20E-07,0.00999986,0.00584,,,,,
-3.84E-06,-0.004,-3.84E-06,-0.00479992,-7.19E-07,0.00400008,-7.19E-07,-0.00159992,-7.19E-07,0.00640008,-7.19E-07,0.00999986,-7.19E-07,0.00799986,0.005359992,,,,,
-3.84E-06,0.004,-3.84E-06,0.00320008,-7.19E-07,-0.00639992,-7.19E-07,-0.00799992,-7.19E-07,0.0112001,-7.19E-07,0.00599986,-7.19E-07,0.0119999,0.002960004,,,,,
-3.84E-06,0.004,-3.84E-06,7.80E-08,-7.18E-07,-0.000799922,-7.18E-07,-0.00399992,-7.18E-07,0.00880008,-7.18E-07,0.00799986,-7.18E-07,0.00599986,0.003599992,,,,,
-3.84E-06,0.008,-3.84E-06,0.00320008,-7.18E-07,-0.00719992,-7.18E-07,-0.000799922,-7.18E-07,0.0176001,-7.18E-07,0.0179999,-7.18E-07,0.00799986,0.007120004,,,,,
-3.84E-06,0,-3.84E-06,0.00320008,-7.18E-07,0.000800078,-7.18E-07,-0.00159992,-7.18E-07,0.000800078,-7.18E-07,0.00399986,-7.18E-07,0.0119999,0.003199999,,,,,
-3.84E-06,-0.008,-3.84E-06,-0.00159992,-7.17E-07,0.00160008,-7.17E-07,-0.00719992,-7.17E-07,0.00720008,-7.17E-07,0.00799986,-7.17E-07,0.00199986,0.002319992,,,,,
-3.83E-06,-0.008,-3.83E-06,-0.00239992,-7.17E-07,-0.000799922,-7.17E-07,-0.00159992,-7.17E-07,0.00960008,-7.17E-07,0.0119999,-7.17E-07,-0.00200014,0.00344,,,,,
-3.83E-06,0.004,-3.83E-06,-0.000799922,-7.16E-07,-0.00159992,-7.16E-07,-0.00799992,-7.16E-07,0.00880008,-7.16E-07,0.0139999,-7.16E-07,0.0139999,0.005440008,,,,,
-3.83E-06,0.004,-3.83E-06,-0.00479992,-7.16E-07,0.00240008,-7.16E-07,-0.000799922,-7.16E-07,0.0136001,-7.16E-07,0.0139999,-7.16E-07,0.0119999,0.008240012,,,,,
-3.83E-06,0.012,-3.83E-06,7.80E-08,-7.16E-07,-0.00639992,-7.16E-07,0.000800078,-7.16E-07,0.0144001,-7.16E-07,0.00399986,-7.16E-07,0.0119999,0.004960004,,,,,
-3.83E-06,-0.004,-3.83E-06,-0.00239992,-7.15E-07,0.000800078,-7.15E-07,-0.00799992,-7.15E-07,0.00800008,-7.15E-07,0.0139999,-7.15E-07,0.00999986,0.00496,,,,,
-3.83E-06,0.008,-3.83E-06,-0.000799922,-7.15E-07,7.80E-08,-7.15E-07,-0.000799922,-7.15E-07,0.00720008,-7.15E-07,0.0179999,-7.15E-07,0.00999986,0.006879999,,,,,
-3.83E-06,0.012,-3.83E-06,-0.000799922,-7.14E-07,0.00480008,-7.14E-07,-0.00479992,-7.14E-07,0.00640008,-7.14E-07,0.00999986,-7.14E-07,0.0119999,0.00568,,,,,
-3.83E-06,-0.004,-3.83E-06,-0.00799992,-7.14E-07,0.00240008,-7.14E-07,-0.00319992,-7.14E-07,0.0128001,-7.14E-07,-1.42E-07,-7.14E-07,0.00999986,0.004399996,,,,,
-3.83E-06,0.012,-3.83E-06,-0.000799922,-7.14E-07,-0.00479992,-7.14E-07,-0.0111999,-7.14E-07,0.00320008,-7.14E-07,0.00199986,-7.14E-07,0.0259999,0.003040004,,,,,
-3.83E-06,0.016,-3.83E-06,0.00800008,-7.13E-07,0.00720008,-7.13E-07,-0.00319992,-7.13E-07,0.00560008,-7.13E-07,0.00999986,-7.13E-07,0.00999986,0.005919992,,,,,
-3.83E-06,0.004,-3.83E-06,0.000800078,-7.13E-07,-0.00159992,-7.13E-07,-0.00879992,-7.13E-07,0.00480008,-7.13E-07,0.00799986,-7.13E-07,0.00599986,0.001679992,,,,,
-3.83E-06,0.012,-3.83E-06,0.00400008,-7.12E-07,0.00800008,-7.12E-07,-0.00239992,-7.12E-07,0.0160001,-7.12E-07,0.00599986,-7.12E-07,0.00599986,0.006719996,,,,,
-3.83E-06,0.016,-3.83E-06,-0.00239992,-7.12E-07,-0.00479992,-7.12E-07,-0.000799922,-7.12E-07,0.0120001,-7.12E-07,0.00599986,-7.12E-07,0.00799986,0.004079996,,,,,
-3.82E-06,0.008,-3.82E-06,-0.00239992,-7.12E-07,0.00320008,-7.12E-07,-0.00719992,-7.12E-07,0.00960008,-7.12E-07,0.0139999,-7.12E-07,0.0119999,0.006320008,,,,,
-3.82E-06,-0.004,-3.82E-06,0.00160008,-7.11E-07,7.80E-08,-7.11E-07,0.00160008,-7.11E-07,0.0136001,-7.11E-07,0.00799986,-7.11E-07,0.00799986,0.006239996,,,,,
-3.82E-06,0,-3.82E-06,-0.00719992,-7.11E-07,0.000800078,-7.11E-07,-0.00559992,-7.11E-07,0.00800008,-7.11E-07,0.00999986,-7.11E-07,0.0119999,0.00504,,,,,
-3.82E-06,-0.012,-3.82E-06,-0.00319992,-7.10E-07,0.00160008,-7.10E-07,-0.00799992,-7.10E-07,0.0128001,-7.10E-07,0.00999986,-7.10E-07,0.0139999,0.006080004,,,,,
-3.82E-06,-0.004,-3.82E-06,-0.00159992,-7.10E-07,-0.00879992,-7.10E-07,-0.00399992,-7.10E-07,0.00800008,-7.10E-07,0.00999986,-7.10E-07,0.00999986,0.003039992,,,,,
-3.82E-06,-0.004,-3.82E-06,-0.000799922,-7.10E-07,-0.000799922,-7.10E-07,-0.00799992,-7.10E-07,0.00800008,-7.10E-07,0.00999986,-7.10E-07,-0.00200014,0.001439992,,,,,
-3.82E-06,-0.004,-3.82E-06,0.00400008,-7.09E-07,7.80E-08,-7.09E-07,-0.00959992,-7.09E-07,0.0136001,-7.09E-07,0.00199986,-7.09E-07,0.00599986,0.002399996,,,,,
-3.82E-06,0,-3.82E-06,0.00720008,-7.09E-07,-0.00399992,-7.09E-07,-0.00559992,-7.09E-07,0.00640008,-7.09E-07,0.0159999,-7.09E-07,0.00599986,0.00376,,,,,
-3.82E-06,-0.008,-3.82E-06,-0.00399992,-7.08E-07,-0.00559992,-7.08E-07,-0.00319992,-7.08E-07,0.00640008,-7.08E-07,0.0139999,-7.08E-07,0.0119999,0.004720008,,,,,
-3.82E-06,-0.012,-3.82E-06,0.00720008,-7.08E-07,-0.00159992,-7.08E-07,-0.00479992,-7.08E-07,0.0104001,-7.08E-07,-0.00200014,-7.08E-07,0.00799986,0.001999996,,,,,
-3.82E-06,-0.004,-3.82E-06,0.00160008,-7.08E-07,0.00320008,-7.08E-07,7.80E-08,-7.08E-07,0.0144001,-7.08E-07,0.00599986,-7.08E-07,0.0159999,0.007920004,,,,,
-3.82E-06,-0.008,-3.82E-06,-0.00799992,-7.07E-07,0.00400008,-7.07E-07,-0.0103999,-7.07E-07,0.00880008,-7.07E-07,0.0139999,-7.07E-07,0.00399986,0.004080004,,,,,
-3.81E-06,0,-3.81E-06,-0.00239992,-7.07E-07,-0.00479992,-7.07E-07,-0.00159992,-7.07E-07,0.0120001,-7.07E-07,0.0159999,-7.07E-07,0.0119999,0.006720012,,,,,
-3.81E-06,-0.008,-3.81E-06,-0.00159992,-7.06E-07,-0.00479992,-7.06E-07,-0.00239992,-7.06E-07,0.00800008,-7.06E-07,0.00999986,-7.06E-07,0.00399986,0.002959992,,,,,
-3.81E-06,0.008,-3.81E-06,-0.00479992,-7.06E-07,0.00480008,-7.06E-07,-0.00239992,-7.06E-07,0.0200001,-7.06E-07,0.0139999,-7.06E-07,0.0139999,0.010080012,,,,,
-3.81E-06,0.004,-3.81E-06,-0.00399992,-7.06E-07,-0.00399992,-7.06E-07,0.000800078,-7.06E-07,0.0112001,-7.06E-07,0.0119999,-7.06E-07,0.0239999,0.008800012,,,,,
-3.81E-06,0.004,-3.81E-06,-0.00399992,-7.05E-07,-0.000799922,-7.05E-07,-0.00159992,-7.05E-07,0.00720008,-7.05E-07,0.0199999,-7.05E-07,0.0199999,0.008960008,,,,,
-3.81E-06,0,-3.81E-06,-0.00399992,-7.05E-07,0.00160008,-7.05E-07,-0.00319992,-7.05E-07,0.00400008,-7.05E-07,0.00399986,-7.05E-07,0.0239999,0.00608,,,,,
-3.81E-06,-0.004,-3.81E-06,-0.00239992,-7.04E-07,-0.00559992,-7.04E-07,-0.00959992,-7.04E-07,0.0120001,-7.04E-07,-0.00600014,-7.04E-07,0.0119999,0.000560004,,,,,
-3.81E-06,0.02,-3.81E-06,-0.00639992,-7.04E-07,-0.00239992,-7.04E-07,-0.0127999,-7.04E-07,0.0128001,-7.04E-07,0.00999986,-7.04E-07,0.0219999,0.005920008,,,,,
-3.81E-06,0.012,-3.81E-06,-0.00399992,-7.04E-07,0.000800078,-7.04E-07,-0.00319992,-7.04E-07,0.0136001,-7.04E-07,0.0199999,-7.04E-07,0.0139999,0.009040012,,,,,
-3.81E-06,-0.008,-3.81E-06,0.000800078,-7.03E-07,0.00480008,-7.03E-07,-0.00399992,-7.03E-07,0.0144001,-7.03E-07,0.00799986,-7.03E-07,0.0159999,0.007840004,,,,,
-3.81E-06,0,-3.81E-06,0.00160008,-7.03E-07,0.00320008,-7.03E-07,-0.000799922,-7.03E-07,0.0128001,-7.03E-07,0.0199999,-7.03E-07,0.0119999,0.009440012,,,,,
-3.81E-06,-0.004,-3.81E-06,-0.00239992,-7.02E-07,0.00240008,-7.02E-07,7.80E-08,-7.02E-07,0.0120001,-7.02E-07,0.00199986,-7.02E-07,0.0159999,0.006480004,,,,,
-3.81E-06,0.012,-3.81E-06,-0.00239992,-7.02E-07,-0.00239992,-7.02E-07,-0.00479992,-7.02E-07,0.00640008,-7.02E-07,0.0139999,-7.02E-07,0.00999986,0.00464,,,,,
-3.80E-06,0.016,-3.80E-06,0.00160008,-7.02E-07,-0.00399992,-7.02E-07,-0.00159992,-7.02E-07,0.00560008,-7.02E-07,0.00999986,-7.02E-07,0.0119999,0.0044,,,,,
-3.80E-06,-0.004,-3.80E-06,-0.00159992,-7.01E-07,0.00480008,-7.01E-07,-0.00559992,-7.01E-07,0.00800008,-7.01E-07,-1.42E-07,-7.01E-07,0.0179999,0.00504,,,,,
-3.80E-06,-0.016,-3.80E-06,0.000800078,-7.01E-07,0.00320008,-7.01E-07,-0.00319992,-7.01E-07,0.00880008,-7.01E-07,0.0179999,-7.01E-07,0.0139999,0.008160008,,,,,
-3.80E-06,0,-3.80E-06,-0.00639992,-7.00E-07,-0.00239992,-7.00E-07,-0.000799922,-7.00E-07,0.00880008,-7.00E-07,0.0279999,-7.00E-07,0.00399986,0.00752,,,,,
-3.80E-06,0.004,-3.80E-06,0.000800078,-7.00E-07,0.00240008,-7.00E-07,-0.00239992,-7.00E-07,0.00960008,-7.00E-07,0.00999986,-7.00E-07,0.00399986,0.004719992,,,,,
