time1,Diode,time2,PCD3_B,time3,PCD1,time4,PCD2,time5,PCD3,time6,PCD1_B,time7,PCD2_B
-9.95E-06,0.004,-9.95E-06,0.00799986,-7.52E-07,0.0219999,-7.52E-07,-0.0180001,-7.52E-07,0.00399986,-7.52E-07,0.151999,-7.52E-07,0.0239994
-9.95E-06,0.004,-9.95E-06,0.00399986,-7.52E-07,0.0139999,-7.52E-07,-0.00600014,-7.52E-07,0.00999986,-7.52E-07,0.0719994,-7.52E-07,0.0399994
-9.95E-06,-0.006,-9.95E-06,0.00799986,-7.51E-07,0.0159999,-7.51E-07,-0.0280001,-7.51E-07,-0.00200014,-7.51E-07,0.0799994,-7.51E-07,0.0959994
-9.95E-06,0.004,-9.95E-06,0.0159999,-7.51E-07,0.00999986,-7.51E-07,-0.0100001,-7.51E-07,0.00399986,-7.51E-07,0.103999,-7.51E-07,-5.70E-07
-9.95E-06,-0.004,-9.95E-06,0.0139999,-7.50E-07,0.00999986,-7.50E-07,-0.0180001,-7.50E-07,0.0119999,-7.50E-07,0.103999,-7.50E-07,0.0719994
-9.95E-06,-0.002,-9.95E-06,0.0139999,-7.50E-07,0.0179999,-7.50E-07,-0.0120001,-7.50E-07,0.0119999,-7.50E-07,0.159999,-7.50E-07,-0.0560006
-9.95E-06,0,-9.95E-06,0.0119999,-7.50E-07,0.0119999,-7.50E-07,-0.0200001,-7.50E-07,0.00799986,-7.50E-07,0.103999,-7.50E-07,0.00799943
-9.95E-06,0.002,-9.95E-06,0.00599986,-7.49E-07,-1.42E-07,-7.49E-07,-0.0160001,-7.49E-07,0.0119999,-7.49E-07,0.0799994,-7.49E-07,-5.70E-07
-9.95E-06,-0.004,-9.95E-06,0.0199999,-7.49E-07,0.0179999,-7.49E-07,-0.0140001,-7.49E-07,0.00199986,-7.49E-07,0.111999,-7.49E-07,-0.0400006
-9.95E-06,-0.002,-9.95E-06,0.0139999,-7.48E-07,0.00199986,-7.48E-07,-1.42E-07,-7.48E-07,0.0199999,-7.48E-07,0.00799943,-7.48E-07,-0.0480006
-9.95E-06,0,-9.95E-06,0.00999986,-7.48E-07,0.0139999,-7.48E-07,-0.0100001,-7.48E-07,-1.42E-07,-7.48E-07,0.0639994,-7.48E-07,0.0399994
-9.95E-06,-0.004,-9.95E-06,0.0159999,-7.48E-07,0.0119999,-7.48E-07,-0.00600014,-7.48E-07,0.00799986,-7.48E-07,0.119999,-7.48E-07,0.0319994
-9.95E-06,-0.004,-9.95E-06,0.0119999,-7.47E-07,0.0119999,-7.47E-07,-0.0160001,-7.47E-07,0.00799986,-7.47E-07,0.159999,-7.47E-07,-0.0240006
-9.95E-06,0.01,-9.95E-06,0.00799986,-7.47E-07,0.00199986,-7.47E-07,-0.0100001,-7.47E-07,0.0199999,-7.47E-07,0.111999,-7.47E-07,-0.0720006
-9.95E-06,-0.002,-9.95E-06,0.0139999,-7.46E-07,0.0139999,-7.46E-07,-0.0100001,-7.46E-07,0.00999986,-7.46E-07,0.103999,-7.46E-07,-0.00800057
-9.95E-06,0,-9.95E-06,-1.42E-07,-7.46E-07,0.0119999,-7.46E-07,-0.0120001,-7.46E-07,0.00399986,-7.46E-07,0.0879994,-7.46E-07,0.0319994
-9.95E-06,0,-9.95E-06,0.0159999,-7.46E-07,0.0199999,-7.46E-07,-0.0220001,-7.46E-07,0.0139999,-7.46E-07,0.0959994,-7.46E-07,-0.0400006
-9.95E-06,0,-9.95E-06,-0.00200014,-7.45E-07,0.0139999,-7.45E-07,-0.00400014,-7.45E-07,0.0119999,-7.45E-07,0.0879994,-7.45E-07,-0.0880006
-9.94E-06,0,-9.94E-06,0.00199986,-7.45E-07,0.00599986,-7.45E-07,-0.0160001,-7.45E-07,0.00599986,-7.45E-07,0.0639994,-7.45E-07,-0.0320006
