time1,Diode,time2,PCD3_B,time3,PCD1,time4,PCD2,time5,PCD3,time6,PCD1_B,time7,PCD2_B,
-7.64E-07,0.004,-7.64E-07,0.00160008,-7.53E-07,-0.000799922,-7.53E-07,-0.00959992,-7.53E-07,0.00960008,-7.53E-07,0.0139999,-7.53E-07,0.0259999,0.007840008
-7.62E-07,-0.012,-7.62E-07,-0.00159992,-7.52E-07,-0.00239992,-7.52E-07,-0.0111999,-7.52E-07,0.00400008,-7.52E-07,0.0219999,-7.52E-07,0.0219999,0.006880012
-7.60E-07,0.028,-7.60E-07,-0.00239992,-7.52E-07,-0.000799922,-7.52E-07,-0.0103999,-7.52E-07,0.0136001,-7.52E-07,0.0319999,-7.52E-07,0.0199999,0.010880016
-7.58E-07,0.032,-7.58E-07,-0.000799922,-7.52E-07,-0.00239992,-7.52E-07,-0.00559992,-7.52E-07,0.00640008,-7.52E-07,0.0339999,-7.52E-07,0.0259999,0.011680008
-7.56E-07,0.008,-7.56E-07,-0.00479992,-7.51E-07,0.00160008,-7.51E-07,-0.00959992,-7.51E-07,0.0104001,-7.51E-07,0.00999986,-7.51E-07,0.0199999,0.006480004
-7.54E-07,0,-7.54E-07,7.80E-08,-7.51E-07,-0.00159992,-7.51E-07,-0.0135999,-7.51E-07,0.00800008,-7.51E-07,0.0179999,-7.51E-07,0.0179999,0.005760012
-7.52E-07,-0.032,-7.52E-07,-0.000799922,-7.50E-07,0.00160008,-7.50E-07,-0.00879992,-7.50E-07,0.00720008,-7.50E-07,0.0239999,-7.50E-07,0.0259999,0.010000008
-7.50E-07,0.008,-7.50E-07,7.80E-08,-7.50E-07,0.00560008,-7.50E-07,-0.0119999,-7.50E-07,0.00880008,-7.50E-07,0.0239999,-7.50E-07,0.0299999,0.011280012
-7.48E-07,0.008,-7.48E-07,-0.00159992,-7.50E-07,0.00560008,-7.50E-07,-0.0143999,-7.50E-07,0.0120001,-7.50E-07,0.0199999,-7.50E-07,0.00999986,0.006640008
-7.46E-07,0.012,-7.46E-07,0.000800078,-7.49E-07,-0.00399992,-7.49E-07,-0.0127999,-7.49E-07,0.0104001,-7.49E-07,0.0319999,-7.49E-07,0.0199999,0.009120016
-7.44E-07,0.028,-7.44E-07,0.00480008,-7.49E-07,0.00560008,-7.49E-07,-0.0119999,-7.49E-07,0.00800008,-7.49E-07,0.0119999,-7.49E-07,0.0259999,0.007920012
