time1,Diode,time2,PCD3_B
-3.58e-06,0.0,-3.58e-06,4.99760008
-3.58e-06,0.008,-3.58e-06,5.00160008
-3.58e-06,-0.004,-3.58e-06,4.999200078
-3.57e-06,0.008,-3.57e-06,5.00480008
-3.57e-06,0.0,-3.57e-06,4.99360008
-3.57e-06,0.008,-3.57e-06,5.00400008
-3.57e-06,0.012,-3.57e-06,4.99440008
-3.57e-06,0.004,-3.57e-06,4.99280008
-3.57e-06,-0.004,-3.57e-06,4.99360008
-3.57e-06,0.008,-3.57e-06,4.99360008
-3.57e-06,0.012,-3.57e-06,5.000800078
-3.57e-06,-0.004,-3.57e-06,4.99360008
-3.57e-06,0.012,-3.57e-06,4.99440008
-3.57e-06,0.008,-3.57e-06,4.99760008
-3.57e-06,0.008,-3.57e-06,5.00480008
-3.57e-06,-0.004,-3.57e-06,4.99360008
-3.56e-06,0.012,-3.56e-06,4.99520008
-3.56e-06,-0.004,-3.56e-06,5.00640008
-3.56e-06,0.012,-3.56e-06,4.99680008
-3.56e-06,0.0,-3.56e-06,4.999200078
-3.56e-06,-0.004,-3.56e-06,5.00160008
-3.56e-06,0.02,-3.56e-06,4.99280008
-3.56e-06,0.012,-3.56e-06,5.000800078
-3.56e-06,0.004,-3.56e-06,4.99760008
-3.56e-06,0.008,-3.56e-06,4.99680008
-3.56e-06,0.008,-3.56e-06,5.00160008
-3.56e-06,0.008,-3.56e-06,4.99760008
-3.56e-06,0.008,-3.56e-06,4.99440008
-3.55e-06,-0.016,-3.55e-06,5.000800078
-3.55e-06,0.004,-3.55e-06,5.00240008
-3.55e-06,-0.008,-3.55e-06,5.00320008
-3.55e-06,-0.012,-3.55e-06,4.99680008
-3.55e-06,-0.012,-3.55e-06,4.999200078
-3.55e-06,0.012,-3.55e-06,5.000800078
-3.55e-06,0.016,-3.55e-06,4.999200078
-3.55e-06,-0.012,-3.55e-06,5.00240008
-3.55e-06,0.004,-3.55e-06,5.00320008
-3.55e-06,0.02,-3.55e-06,4.99520008
-3.55e-06,0.008,-3.55e-06,5.00160008
-3.55e-06,0.004,-3.55e-06,4.99840008
-3.55e-06,0.0,-3.55e-06,4.99840008
-3.54e-06,0.02,-3.54e-06,4.99440008
-3.54e-06,0.0,-3.54e-06,5.000000078
-3.54e-06,-0.004,-3.54e-06,5.00240008
-3.54e-06,0.012,-3.54e-06,4.99840008
-3.54e-06,0.012,-3.54e-06,4.999200078
-3.54e-06,0.004,-3.54e-06,4.99520008
-3.54e-06,0.008,-3.54e-06,5.000000078
-3.54e-06,0.0,-3.54e-06,4.99600008
-3.54e-06,0.016,-3.54e-06,4.99600008
-3.54e-06,0.016,-3.54e-06,5.000000078
-3.54e-06,0.004,-3.54e-06,4.99600008
-3.54e-06,0.004,-3.54e-06,5.000000078
-3.53e-06,0.012,-3.53e-06,5.00400008
-3.53e-06,0.012,-3.53e-06,5.000800078
-3.53e-06,-0.016,-3.53e-06,4.9872001
-3.53e-06,0.0,-3.53e-06,4.99360008
-3.53e-06,0.008,-3.53e-06,5.00480008
-3.53e-06,0.008,-3.53e-06,5.000800078
-3.53e-06,-0.02,-3.53e-06,4.99840008
-3.53e-06,0.008,-3.53e-06,4.99280008
-3.53e-06,-0.004,-3.53e-06,5.000000078
-3.53e-06,0.0,-3.53e-06,4.99600008
-3.53e-06,0.016,-3.53e-06,4.99840008
-3.53e-06,0.012,-3.53e-06,4.999200078
-3.53e-06,-0.008,-3.53e-06,4.99520008
-3.52e-06,-0.008,-3.52e-06,4.99280008
-3.52e-06,0.016,-3.52e-06,5.00160008
-3.52e-06,0.008,-3.52e-06,4.99760008
-3.52e-06,0.012,-3.52e-06,4.999200078
-3.52e-06,0.004,-3.52e-06,5.00480008
-3.52e-06,0.004,-3.52e-06,4.99760008
-3.52e-06,0.008,-3.52e-06,4.99600008
-3.52e-06,0.0,-3.52e-06,4.99840008
-3.52e-06,0.012,-3.52e-06,4.99360008
-3.52e-06,0.004,-3.52e-06,4.99680008
-3.52e-06,0.012,-3.52e-06,4.99840008
-3.52e-06,0.016,-3.52e-06,4.99760008
-3.51e-06,0.024,-3.51e-06,4.99360008
-3.51e-06,-0.008,-3.51e-06,5.000000078
-3.51e-06,0.012,-3.51e-06,5.00560008
-3.51e-06,-0.012,-3.51e-06,5.00480008
-3.51e-06,0.0,-3.51e-06,4.99280008
-3.51e-06,0.008,-3.51e-06,4.99440008
-3.51e-06,0.0,-3.51e-06,4.99760008
-3.51e-06,0.004,-3.51e-06,4.999200078
-3.51e-06,0.004,-3.51e-06,4.99120008
-3.51e-06,0.0,-3.51e-06,4.99360008
-3.51e-06,0.004,-3.51e-06,5.000800078
-3.51e-06,0.02,-3.51e-06,5.00320008
-3.51e-06,-0.012,-3.51e-06,4.99680008
-3.5e-06,-0.012,-3.5e-06,4.99840008
-3.5e-06,0.004,-3.5e-06,4.99280008
-3.5e-06,-0.004,-3.5e-06,5.00320008
-3.5e-06,0.012,-3.5e-06,4.99680008
-3.5e-06,0.024,-3.5e-06,5.000800078
-3.5e-06,0.012,-3.5e-06,4.99840008
-3.5e-06,-0.024,-3.5e-06,5.000000078
-3.5e-06,0.004,-3.5e-06,5.00400008
-3.5e-06,0.012,-3.5e-06,5.000800078
-3.5e-06,0.008,-3.5e-06,4.999200078
-3.5e-06,-0.008,-3.5e-06,4.99600008
-3.5e-06,0.012,-3.5e-06,4.99200008
-3.49e-06,0.0,-3.49e-06,4.99520008
-3.49e-06,0.012,-3.49e-06,4.99840008
-3.49e-06,0.0,-3.49e-06,5.000000078
-3.49e-06,0.02,-3.49e-06,5.000800078
-3.49e-06,-0.012,-3.49e-06,5.00400008
-3.49e-06,0.008,-3.49e-06,4.999200078
-3.49e-06,-0.008,-3.49e-06,5.000800078
-3.49e-06,0.0,-3.49e-06,5.00160008
-3.49e-06,-0.008,-3.49e-06,4.99440008
-3.49e-06,0.004,-3.49e-06,4.99600008
-3.49e-06,0.012,-3.49e-06,5.00400008
-3.49e-06,0.012,-3.49e-06,5.00240008
-3.49e-06,0.016,-3.49e-06,5.000000078
-3.48e-06,0.012,-3.48e-06,4.999200078
-3.48e-06,-0.008,-3.48e-06,5.00400008
-3.48e-06,0.004,-3.48e-06,4.99680008
-3.48e-06,0.0,-3.48e-06,4.99840008
-3.48e-06,0.004,-3.48e-06,4.99840008
-3.48e-06,0.012,-3.48e-06,5.000000078
-3.48e-06,0.004,-3.48e-06,4.99680008
-3.48e-06,0.008,-3.48e-06,4.99680008
-3.48e-06,0.008,-3.48e-06,4.99360008
-3.48e-06,0.004,-3.48e-06,4.99680008
-3.48e-06,0.016,-3.48e-06,4.99520008
-3.48e-06,-0.004,-3.48e-06,4.99680008
-3.47e-06,0.0,-3.47e-06,4.99120008
-3.47e-06,0.0,-3.47e-06,5.000800078
-3.47e-06,0.008,-3.47e-06,4.99680008
-3.47e-06,0.004,-3.47e-06,5.000800078
-3.47e-06,0.004,-3.47e-06,5.00320008
-3.47e-06,0.004,-3.47e-06,5.000800078
-3.47e-06,0.02,-3.47e-06,4.99840008
-3.47e-06,0.008,-3.47e-06,4.99440008
-3.47e-06,0.004,-3.47e-06,5.00640008
-3.47e-06,0.0,-3.47e-06,5.000800078
-3.47e-06,-0.004,-3.47e-06,5.000000078
-3.47e-06,0.0,-3.47e-06,4.99440008
-3.47e-06,-0.008,-3.47e-06,4.99760008
-3.46e-06,0.012,-3.46e-06,4.99520008
-3.46e-06,0.02,-3.46e-06,4.99600008
-3.46e-06,0.0,-3.46e-06,5.00240008
-3.46e-06,-0.008,-3.46e-06,4.999200078
-3.46e-06,0.016,-3.46e-06,4.99040008
-3.46e-06,0.008,-3.46e-06,4.99760008
-3.46e-06,0.004,-3.46e-06,4.99280008
-3.46e-06,0.0,-3.46e-06,4.99360008
-3.46e-06,0.008,-3.46e-06,4.99520008
-3.46e-06,0.008,-3.46e-06,4.99360008
-3.46e-06,0.0,-3.46e-06,5.00160008
-3.46e-06,0.004,-3.46e-06,4.99680008
-3.45e-06,0.0,-3.45e-06,4.99840008
-3.45e-06,-0.004,-3.45e-06,4.99680008
-3.45e-06,0.0,-3.45e-06,5.00320008
-3.45e-06,0.012,-3.45e-06,4.99600008
-3.45e-06,-0.004,-3.45e-06,5.00160008
-3.45e-06,-0.008,-3.45e-06,4.99600008
-3.45e-06,-0.004,-3.45e-06,4.99680008
-3.45e-06,0.0,-3.45e-06,4.99520008
-3.45e-06,-0.004,-3.45e-06,4.99680008
-3.45e-06,0.004,-3.45e-06,4.99280008
-3.45e-06,-0.008,-3.45e-06,4.999200078
-3.45e-06,0.008,-3.45e-06,5.00240008
-3.45e-06,0.008,-3.45e-06,4.99680008
-3.44e-06,-0.004,-3.44e-06,4.99840008
-3.44e-06,0.004,-3.44e-06,5.000000078
-3.44e-06,0.016,-3.44e-06,4.99200008
-3.44e-06,0.004,-3.44e-06,4.99440008
-3.44e-06,-0.008,-3.44e-06,5.000000078
-3.44e-06,0.012,-3.44e-06,5.00160008
-3.44e-06,0.012,-3.44e-06,4.99680008
-3.44e-06,0.0,-3.44e-06,4.999200078
-3.44e-06,-0.008,-3.44e-06,4.99760008
-3.44e-06,0.012,-3.44e-06,5.00240008
-3.44e-06,0.0,-3.44e-06,4.99520008
-3.44e-06,0.004,-3.44e-06,5.00160008
-3.43e-06,0.0,-3.43e-06,4.99600008
-3.43e-06,0.004,-3.43e-06,5.000800078
-3.43e-06,0.0,-3.43e-06,4.9880001
-3.43e-06,0.008,-3.43e-06,4.99360008
-3.43e-06,0.016,-3.43e-06,5.00160008
-3.43e-06,0.0,-3.43e-06,5.00160008
-3.43e-06,0.008,-3.43e-06,5.00400008
-3.43e-06,0.008,-3.43e-06,4.99760008
-3.43e-06,0.004,-3.43e-06,4.99840008
-3.43e-06,0.004,-3.43e-06,4.99600008
-3.43e-06,-0.008,-3.43e-06,5.00400008
-3.43e-06,0.0,-3.43e-06,5.000800078
-3.43e-06,-0.008,-3.43e-06,4.99680008
-3.42e-06,0.008,-3.42e-06,5.000000078
-3.42e-06,0.0,-3.42e-06,4.99760008
-3.42e-06,0.008,-3.42e-06,5.00720008
-3.42e-06,-0.004,-3.42e-06,5.00160008
-3.42e-06,-0.008,-3.42e-06,4.99600008
-3.42e-06,0.0,-3.42e-06,4.999200078
-3.42e-06,0.0,-3.42e-06,5.000800078
-3.42e-06,0.008,-3.42e-06,5.00480008
-3.42e-06,0.016,-3.42e-06,5.00240008
-3.42e-06,0.004,-3.42e-06,4.99600008
-3.42e-06,0.0,-3.42e-06,5.000000078
-3.42e-06,-0.004,-3.42e-06,4.9896001
-3.41e-06,0.0,-3.41e-06,5.000000078
-3.41e-06,-0.012,-3.41e-06,4.99680008
-3.41e-06,0.008,-3.41e-06,5.00320008
-3.41e-06,0.008,-3.41e-06,5.00720008
-3.41e-06,-0.008,-3.41e-06,4.99440008
-3.41e-06,-0.024,-3.41e-06,4.99840008
-3.41e-06,-0.008,-3.41e-06,5.000000078
-3.41e-06,-0.004,-3.41e-06,4.99440008
-3.41e-06,0.008,-3.41e-06,4.99760008
-3.41e-06,0.0,-3.41e-06,4.99760008
-3.41e-06,-0.004,-3.41e-06,5.000800078
-3.41e-06,0.012,-3.41e-06,5.000800078
-3.41e-06,0.0,-3.41e-06,4.99680008
-3.4e-06,0.016,-3.4e-06,5.00400008
-3.4e-06,0.012,-3.4e-06,4.99600008
-3.4e-06,0.004,-3.4e-06,4.99520008
-3.4e-06,0.008,-3.4e-06,4.99280008
-3.4e-06,0.0,-3.4e-06,4.9896001
-3.4e-06,0.0,-3.4e-06,4.99280008
-3.4e-06,0.0,-3.4e-06,5.000800078
-3.4e-06,-0.008,-3.4e-06,5.00160008
-3.4e-06,0.004,-3.4e-06,4.99840008
-3.4e-06,0.012,-3.4e-06,4.99280008
-3.4e-06,-0.004,-3.4e-06,4.99360008
-3.4e-06,0.008,-3.4e-06,5.000000078
-3.39e-06,0.004,-3.39e-06,4.99680008
-3.39e-06,0.0,-3.39e-06,4.99440008
-3.39e-06,0.0,-3.39e-06,4.999200078
-3.39e-06,0.008,-3.39e-06,4.99760008
-3.39e-06,0.0,-3.39e-06,4.99680008
-3.39e-06,0.02,-3.39e-06,5.000000078
-3.39e-06,0.012,-3.39e-06,4.99760008
-3.39e-06,0.004,-3.39e-06,4.99440008
-3.39e-06,0.008,-3.39e-06,4.999200078
-3.39e-06,0.0,-3.39e-06,4.99840008
-3.39e-06,0.008,-3.39e-06,4.99520008
-3.39e-06,0.0,-3.39e-06,4.99840008
-3.39e-06,0.008,-3.39e-06,4.99520008
-3.38e-06,0.004,-3.38e-06,5.000000078
-3.38e-06,0.004,-3.38e-06,4.99520008
-3.38e-06,0.004,-3.38e-06,5.000800078
-3.38e-06,0.016,-3.38e-06,5.00480008
-3.38e-06,0.008,-3.38e-06,5.000800078
-3.38e-06,0.0,-3.38e-06,4.99600008
-3.38e-06,-0.008,-3.38e-06,4.99760008
-3.38e-06,-0.008,-3.38e-06,4.99520008
-3.38e-06,0.004,-3.38e-06,4.99600008
-3.38e-06,-0.008,-3.38e-06,5.000800078
-3.38e-06,-0.008,-3.38e-06,5.000800078
-3.38e-06,0.0,-3.38e-06,4.999200078
-3.37e-06,0.0,-3.37e-06,5.00240008
-3.37e-06,0.0,-3.37e-06,4.99760008
-3.37e-06,0.008,-3.37e-06,4.999200078
-3.37e-06,-0.004,-3.37e-06,4.999200078
-3.37e-06,0.008,-3.37e-06,4.99440008
-3.37e-06,0.02,-3.37e-06,4.99360008
-3.37e-06,0.008,-3.37e-06,4.99520008
-3.37e-06,0.004,-3.37e-06,4.99520008
-3.37e-06,-0.004,-3.37e-06,4.99840008
-3.37e-06,0.0,-3.37e-06,4.99680008
-3.37e-06,0.004,-3.37e-06,4.999200078
-3.37e-06,0.0,-3.37e-06,4.99120008
-3.37e-06,-0.004,-3.37e-06,4.99440008
-3.36e-06,-0.008,-3.36e-06,4.99200008
-3.36e-06,0.016,-3.36e-06,5.00320008
-3.36e-06,0.004,-3.36e-06,4.99520008
-3.36e-06,0.008,-3.36e-06,5.00400008
-3.36e-06,0.004,-3.36e-06,4.99760008
-3.36e-06,0.008,-3.36e-06,4.99280008
-3.36e-06,0.016,-3.36e-06,4.99040008
-3.36e-06,-0.004,-3.36e-06,5.000000078
-3.36e-06,0.0,-3.36e-06,4.999200078
-3.36e-06,0.004,-3.36e-06,4.99200008
-3.36e-06,0.012,-3.36e-06,4.99360008
-3.36e-06,0.008,-3.36e-06,4.99360008
-3.35e-06,-0.004,-3.35e-06,4.99440008
-3.35e-06,0.0,-3.35e-06,4.99440008
-3.35e-06,0.008,-3.35e-06,4.99840008
-3.35e-06,0.008,-3.35e-06,4.99440008
-3.35e-06,0.008,-3.35e-06,5.00160008
-3.35e-06,0.016,-3.35e-06,4.99760008
-3.35e-06,0.008,-3.35e-06,4.99600008
-3.35e-06,0.016,-3.35e-06,5.00160008
-3.35e-06,0.0,-3.35e-06,4.99840008
-3.35e-06,0.012,-3.35e-06,5.00320008
-3.35e-06,0.004,-3.35e-06,5.000800078
-3.35e-06,0.004,-3.35e-06,4.99760008
-3.35e-06,0.004,-3.35e-06,4.99840008
-3.34e-06,-0.004,-3.34e-06,4.99200008
-3.34e-06,0.004,-3.34e-06,4.99360008
-3.34e-06,-0.004,-3.34e-06,4.999200078
-3.34e-06,-0.004,-3.34e-06,5.000800078
-3.34e-06,-0.004,-3.34e-06,5.000000078
-3.34e-06,-0.008,-3.34e-06,4.99680008
-3.34e-06,0.016,-3.34e-06,4.99440008
-3.34e-06,0.004,-3.34e-06,4.99760008
-3.34e-06,-0.004,-3.34e-06,5.000000078
-3.34e-06,0.024,-3.34e-06,4.99840008
-3.34e-06,-0.004,-3.34e-06,4.99360008
-3.34e-06,-0.004,-3.34e-06,4.99040008
-3.33e-06,0.0,-3.33e-06,5.000800078
-3.33e-06,0.004,-3.33e-06,5.000800078
-3.33e-06,0.004,-3.33e-06,4.99440008
-3.33e-06,0.0,-3.33e-06,4.9888001
-3.33e-06,0.008,-3.33e-06,4.99200008
-3.33e-06,0.004,-3.33e-06,5.000000078
-3.33e-06,0.0,-3.33e-06,5.000800078
-3.33e-06,0.012,-3.33e-06,5.00240008
-3.33e-06,0.008,-3.33e-06,4.99760008
-3.33e-06,0.008,-3.33e-06,4.99840008
-3.33e-06,-0.012,-3.33e-06,4.99600008
-3.33e-06,0.0,-3.33e-06,4.99840008
-3.33e-06,0.004,-3.33e-06,5.00160008
-3.32e-06,0.0,-3.32e-06,5.00400008
-3.32e-06,0.0,-3.32e-06,5.000000078
-3.32e-06,0.012,-3.32e-06,4.99760008
-3.32e-06,0.008,-3.32e-06,5.000000078
-3.32e-06,0.028,-3.32e-06,4.99840008
-3.32e-06,0.008,-3.32e-06,4.99680008
-3.32e-06,-0.004,-3.32e-06,4.99520008
-3.32e-06,-0.004,-3.32e-06,4.99840008
-3.32e-06,0.0,-3.32e-06,5.00320008
-3.32e-06,0.016,-3.32e-06,4.99360008
-3.32e-06,0.0,-3.32e-06,4.99200008
-3.32e-06,0.0,-3.32e-06,4.99200008
-3.31e-06,0.0,-3.31e-06,4.99760008
-3.31e-06,0.004,-3.31e-06,5.00160008
-3.31e-06,0.004,-3.31e-06,5.000800078
-3.31e-06,-0.004,-3.31e-06,4.99760008
-3.31e-06,0.008,-3.31e-06,5.000800078
-3.31e-06,0.008,-3.31e-06,4.99760008
-3.31e-06,-0.004,-3.31e-06,5.00160008
-3.31e-06,0.008,-3.31e-06,4.99520008
-3.31e-06,0.008,-3.31e-06,4.99840008
-3.31e-06,-0.012,-3.31e-06,4.99600008
-3.31e-06,-0.004,-3.31e-06,4.99760008
-3.31e-06,0.0,-3.31e-06,4.999200078
-3.31e-06,0.0,-3.31e-06,4.99840008
-3.3e-06,0.008,-3.3e-06,4.99600008
-3.3e-06,0.012,-3.3e-06,4.99600008
-3.3e-06,0.0,-3.3e-06,5.000800078
-3.3e-06,0.004,-3.3e-06,5.000000078
-3.3e-06,-0.008,-3.3e-06,5.00400008
-3.3e-06,-0.004,-3.3e-06,4.999200078
-3.3e-06,0.004,-3.3e-06,4.99440008
-3.3e-06,0.008,-3.3e-06,5.00560008
-3.3e-06,0.008,-3.3e-06,4.99680008
-3.3e-06,0.004,-3.3e-06,4.99840008
-3.3e-06,0.0,-3.3e-06,4.99840008
-3.3e-06,0.0,-3.3e-06,4.99120008
-3.29e-06,0.0,-3.29e-06,4.99600008
-3.29e-06,0.004,-3.29e-06,4.99760008
-3.29e-06,0.008,-3.29e-06,4.99760008
-3.29e-06,0.004,-3.29e-06,5.00640008
-3.29e-06,0.004,-3.29e-06,4.99840008
-3.29e-06,0.004,-3.29e-06,4.99360008
-3.29e-06,0.004,-3.29e-06,4.99360008
-3.29e-06,0.008,-3.29e-06,4.99200008
-3.29e-06,0.004,-3.29e-06,5.000800078
-3.29e-06,0.0,-3.29e-06,4.99360008
-3.29e-06,0.016,-3.29e-06,5.00400008
-3.29e-06,0.012,-3.29e-06,5.000800078
-3.29e-06,0.008,-3.29e-06,4.999200078
-3.28e-06,-0.012,-3.28e-06,5.000800078
-3.28e-06,-0.008,-3.28e-06,4.99440008
-3.28e-06,0.008,-3.28e-06,4.99760008
-3.28e-06,0.004,-3.28e-06,4.99680008
-3.28e-06,0.024,-3.28e-06,4.99200008
-3.28e-06,0.02,-3.28e-06,4.99600008
-3.28e-06,0.016,-3.28e-06,5.00160008
-3.28e-06,-0.004,-3.28e-06,5.00160008
-3.28e-06,0.004,-3.28e-06,4.99680008
-3.28e-06,0.0,-3.28e-06,4.99840008
-3.28e-06,0.012,-3.28e-06,4.99840008
-3.28e-06,0.008,-3.28e-06,4.99520008
-3.27e-06,0.008,-3.27e-06,4.99200008
-3.27e-06,0.004,-3.27e-06,4.99280008
-3.27e-06,0.008,-3.27e-06,4.99520008
-3.27e-06,-0.004,-3.27e-06,4.99520008
-3.27e-06,-0.004,-3.27e-06,4.99840008
-3.27e-06,0.008,-3.27e-06,4.9896001
-3.27e-06,0.008,-3.27e-06,4.99680008
-3.27e-06,0.0,-3.27e-06,4.99200008
-3.27e-06,-0.008,-3.27e-06,4.999200078
-3.27e-06,0.008,-3.27e-06,4.99600008
-3.27e-06,0.0,-3.27e-06,5.000000078
-3.27e-06,-0.004,-3.27e-06,5.000000078
-3.27e-06,0.012,-3.27e-06,4.99840008
-3.26e-06,0.008,-3.26e-06,4.99360008
-3.26e-06,0.0,-3.26e-06,4.999200078
-3.26e-06,0.004,-3.26e-06,5.00320008
-3.26e-06,-0.016,-3.26e-06,4.99840008
-3.26e-06,0.016,-3.26e-06,4.99360008
-3.26e-06,0.0,-3.26e-06,5.00240008
-3.26e-06,0.0,-3.26e-06,5.00240008
-3.26e-06,-0.004,-3.26e-06,4.99600008
-3.26e-06,0.008,-3.26e-06,4.99680008
-3.26e-06,0.008,-3.26e-06,4.99680008
-3.26e-06,0.004,-3.26e-06,4.99680008
-3.26e-06,0.008,-3.26e-06,5.00160008
-3.25e-06,-0.008,-3.25e-06,5.00320008
-3.25e-06,0.008,-3.25e-06,4.99200008
-3.25e-06,-0.004,-3.25e-06,5.000000078
-3.25e-06,0.0,-3.25e-06,4.99520008
-3.25e-06,0.0,-3.25e-06,5.000000078
-3.25e-06,0.012,-3.25e-06,4.99520008
-3.25e-06,0.0,-3.25e-06,5.000800078
-3.25e-06,-0.008,-3.25e-06,5.00320008
-3.25e-06,0.008,-3.25e-06,4.99280008
-3.25e-06,0.004,-3.25e-06,5.000000078
-3.25e-06,0.0,-3.25e-06,5.000800078
-3.25e-06,0.008,-3.25e-06,4.99280008
-3.25e-06,-0.004,-3.25e-06,4.99600008
-3.24e-06,0.016,-3.24e-06,4.99840008
-3.24e-06,-0.004,-3.24e-06,5.000800078
-3.24e-06,0.012,-3.24e-06,4.99440008
-3.24e-06,0.0,-3.24e-06,4.99360008
-3.24e-06,-0.004,-3.24e-06,4.99680008
-3.24e-06,0.0,-3.24e-06,4.99040008
-3.24e-06,0.0,-3.24e-06,4.99840008
-3.24e-06,0.004,-3.24e-06,5.000800078
-3.24e-06,0.004,-3.24e-06,4.99680008
-3.24e-06,0.0,-3.24e-06,4.99440008
-3.24e-06,0.008,-3.24e-06,5.000800078
-3.24e-06,0.004,-3.24e-06,4.99840008
-3.23e-06,-0.008,-3.23e-06,4.99680008
-3.23e-06,0.008,-3.23e-06,4.99840008
-3.23e-06,0.004,-3.23e-06,5.000000078
-3.23e-06,-0.012,-3.23e-06,4.99760008
-3.23e-06,0.016,-3.23e-06,4.999200078
-3.23e-06,-0.008,-3.23e-06,4.99280008
-3.23e-06,0.0,-3.23e-06,5.000000078
-3.23e-06,0.012,-3.23e-06,4.99680008
-3.23e-06,0.0,-3.23e-06,4.99440008
-3.23e-06,0.004,-3.23e-06,4.99600008
-3.23e-06,0.008,-3.23e-06,4.99440008
-3.23e-06,0.008,-3.23e-06,5.00560008
-3.23e-06,0.004,-3.23e-06,5.000800078
-3.22e-06,0.004,-3.22e-06,5.00640008
-3.22e-06,0.0,-3.22e-06,5.00160008
-3.22e-06,0.008,-3.22e-06,5.000800078
-3.22e-06,-0.004,-3.22e-06,4.9896001
-3.22e-06,0.004,-3.22e-06,5.00160008
-3.22e-06,0.0,-3.22e-06,4.99760008
-3.22e-06,0.004,-3.22e-06,5.00640008
-3.22e-06,0.0,-3.22e-06,4.99840008
-3.22e-06,0.004,-3.22e-06,5.00400008
-3.22e-06,0.004,-3.22e-06,4.99680008
-3.22e-06,0.0,-3.22e-06,4.999200078
-3.22e-06,0.016,-3.22e-06,5.000000078
-3.21e-06,0.012,-3.21e-06,4.99200008
-3.21e-06,-0.008,-3.21e-06,5.00480008
-3.21e-06,0.0,-3.21e-06,4.999200078
-3.21e-06,-0.004,-3.21e-06,5.00240008
-3.21e-06,0.0,-3.21e-06,4.99600008
-3.21e-06,0.008,-3.21e-06,4.99840008
-3.21e-06,0.004,-3.21e-06,4.99440008
-3.21e-06,-0.004,-3.21e-06,4.99360008
-3.21e-06,0.0,-3.21e-06,5.00240008
-3.21e-06,0.004,-3.21e-06,4.99680008
-3.21e-06,0.0,-3.21e-06,4.99280008
-3.21e-06,0.012,-3.21e-06,4.99280008
-3.21e-06,-0.004,-3.21e-06,4.99840008
-3.2e-06,0.012,-3.2e-06,5.00480008
-3.2e-06,0.004,-3.2e-06,4.99840008
-3.2e-06,0.008,-3.2e-06,4.99760008
-3.2e-06,0.0,-3.2e-06,4.99600008
-3.2e-06,0.02,-3.2e-06,4.99520008
-3.2e-06,0.008,-3.2e-06,4.99600008
-3.2e-06,0.012,-3.2e-06,5.000000078
-3.2e-06,0.004,-3.2e-06,4.99040008
-3.2e-06,0.008,-3.2e-06,4.99840008
-3.2e-06,0.004,-3.2e-06,4.99760008
-3.2e-06,0.016,-3.2e-06,5.00160008
-3.2e-06,0.0,-3.2e-06,5.00240008
-3.19e-06,0.004,-3.19e-06,4.99520008
-3.19e-06,0.004,-3.19e-06,4.99840008
-3.19e-06,0.02,-3.19e-06,4.99840008
-3.19e-06,0.008,-3.19e-06,5.00160008
-3.19e-06,0.0,-3.19e-06,4.99680008
-3.19e-06,0.004,-3.19e-06,5.000000078
-3.19e-06,0.0,-3.19e-06,5.000000078
-3.19e-06,0.012,-3.19e-06,4.999200078
-3.19e-06,-0.004,-3.19e-06,4.99840008
-3.19e-06,-0.004,-3.19e-06,4.99840008
-3.19e-06,-0.004,-3.19e-06,5.00320008
-3.19e-06,0.004,-3.19e-06,4.99360008
-3.19e-06,-0.008,-3.19e-06,5.000000078
-3.18e-06,-0.004,-3.18e-06,4.999200078
-3.18e-06,0.004,-3.18e-06,5.000000078
-3.18e-06,0.0,-3.18e-06,4.99760008
-3.18e-06,0.004,-3.18e-06,4.99600008
-3.18e-06,0.004,-3.18e-06,4.99680008
-3.18e-06,0.0,-3.18e-06,4.99680008
-3.18e-06,0.004,-3.18e-06,4.99360008
-3.18e-06,0.004,-3.18e-06,4.999200078
-3.18e-06,-0.012,-3.18e-06,4.999200078
-3.18e-06,-0.004,-3.18e-06,5.00240008
-3.18e-06,0.004,-3.18e-06,4.999200078
-3.18e-06,0.0,-3.18e-06,4.99200008
-3.17e-06,0.0,-3.17e-06,5.000000078
-3.17e-06,0.0,-3.17e-06,4.99440008
-3.17e-06,0.0,-3.17e-06,4.99760008
-3.17e-06,-0.008,-3.17e-06,4.99440008
-3.17e-06,0.0,-3.17e-06,4.99200008
-3.17e-06,0.012,-3.17e-06,4.99840008
-3.17e-06,0.0,-3.17e-06,5.000800078
-3.17e-06,0.004,-3.17e-06,4.99600008
-3.17e-06,0.0,-3.17e-06,4.99760008
-3.17e-06,0.008,-3.17e-06,4.99600008
-3.17e-06,-0.008,-3.17e-06,4.99760008
-3.17e-06,0.004,-3.17e-06,4.9896001
-3.17e-06,-0.008,-3.17e-06,4.99600008
-3.16e-06,0.02,-3.16e-06,4.99840008
-3.16e-06,0.0,-3.16e-06,4.99680008
-3.16e-06,0.008,-3.16e-06,4.99200008
-3.16e-06,0.02,-3.16e-06,5.000800078
-3.16e-06,0.004,-3.16e-06,5.00240008
-3.16e-06,-0.012,-3.16e-06,5.000800078
-3.16e-06,-0.004,-3.16e-06,4.999200078
-3.16e-06,0.004,-3.16e-06,5.000800078
-3.16e-06,-0.004,-3.16e-06,4.99680008
-3.16e-06,-0.004,-3.16e-06,5.00400008
-3.16e-06,-0.004,-3.16e-06,4.99440008
-3.16e-06,0.004,-3.16e-06,5.00240008
-3.15e-06,-0.016,-3.15e-06,4.999200078
-3.15e-06,0.016,-3.15e-06,4.99600008
-3.15e-06,0.0,-3.15e-06,4.99600008
-3.15e-06,-0.008,-3.15e-06,5.00160008
-3.15e-06,-0.004,-3.15e-06,5.00240008
